2022-10-28 12:09:31,593 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:09:31,594 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:09:45,952 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:09:45,966 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:09:45,967 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:09:52,425 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:09:52,429 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:09:52,430 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:09:56,483 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:09:56,487 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:09:56,488 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:10:05,410 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:10:05,415 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:10:05,415 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:10:22,899 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:10:22,905 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:10:22,906 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:10:52,231 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:10:52,237 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:10:52,238 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-31 17:37:13,289 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-31 17:37:13,292 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-31 17:37:13,292 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-31 17:37:32,352 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-31 17:37:32,388 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-31 17:37:32,389 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-31 17:37:36,314 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-31 17:37:36,320 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-31 17:37:36,320 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
